,2022.3.9,,,
182.70,149.025,149.013,149.024,149.009
182.75,149.026,149.013,149.026,149.009
182.80,149.027,149.014,149.027,149.010
182.85,149.027,149.015,149.028,149.010
182.90,149.027,149.015,149.027,149.009
182.95,149.026,149.014,149.027,149.009
183.00,149.025,149.014,149.027,149.009
183.05,149.025,149.014,149.027,149.008
183.10,149.023,149.014,149.026,149.008
183.15,149.022,149.014,149.027,149.008
183.20,149.022,149.014,149.027,149.009
183.25,149.022,149.014,149.028,149.009
183.30,149.024,149.015,149.028,149.010
183.35,149.024,149.014,149.029,149.010
183.40,149.024,149.015,149.029,149.010
183.45,149.023,149.015,149.029,149.010
183.50,149.024,149.015,149.029,149.010
183.55,149.025,149.016,149.028,149.010
183.60,149.027,149.016,149.028,149.010
183.65,149.027,149.017,149.028,149.011
183.70,149.030,149.017,149.027,149.010
183.75,149.030,149.017,149.026,149.010
183.80,149.031,149.017,149.026,149.011
183.85,149.031,149.017,149.027,149.011
183.90,149.031,149.017,149.026,149.011
183.95,149.031,149.017,149.027,149.010
184.00,149.030,149.018,149.028,149.010
184.05,149.030,149.018,149.028,149.010
184.10,149.029,149.018,149.029,149.010
184.15,149.028,149.018,149.029,149.010
184.20,149.029,149.019,149.028,149.011
184.25,149.027,149.018,149.027,149.009
184.30,149.027,149.019,149.026,149.011
184.35,149.027,149.019,149.025,149.011
184.40,149.028,149.019,149.025,149.012
184.45,149.030,149.021,149.024,149.013
184.50,149.030,149.021,149.026,149.013
184.55,149.031,149.021,149.025,149.013
184.60,149.032,149.022,149.026,149.014
184.65,149.033,149.023,149.025,149.014
184.70,149.034,149.023,149.024,149.016
184.75,149.034,149.024,149.024,149.016
184.80,149.035,149.025,149.024,149.015
184.85,149.035,149.026,149.024,149.015
184.90,149.035,149.027,149.025,149.014
184.95,149.035,149.027,149.025,149.013
185.00,149.035,149.028,149.028,149.013
185.05,149.035,149.028,149.030,149.013
185.10,149.035,149.028,149.032,149.015
185.15,149.035,149.029,149.035,149.015
185.20,149.036,149.030,149.036,149.016
185.25,149.037,149.031,149.036,149.018
185.30,149.037,149.032,149.035,149.019
185.35,149.038,149.033,149.033,149.019
185.40,149.038,149.033,149.032,149.020
185.45,149.039,149.032,149.030,149.021
185.50,149.039,149.031,149.030,149.020
185.55,149.039,149.031,149.031,149.021
185.60,149.038,149.031,149.032,149.020
185.65,149.039,149.031,149.032,149.020
185.70,149.039,149.031,149.033,149.020
185.75,149.039,149.032,149.033,149.019
185.80,149.039,149.032,149.033,149.020
185.85,149.039,149.032,149.032,149.019
185.90,149.039,149.031,149.032,149.019
185.95,149.039,149.032,149.032,149.020
186.00,149.039,149.032,149.034,149.021
186.05,149.039,149.033,149.034,149.022
186.10,149.039,149.032,149.035,149.022
186.15,149.040,149.033,149.036,149.023
186.20,149.040,149.034,149.036,149.024
186.25,149.041,149.033,149.036,149.023
186.30,149.041,149.034,149.036,149.023
186.35,149.041,149.035,149.035,149.023
186.40,149.042,149.035,149.034,149.023
186.45,149.043,149.037,149.034,149.024
186.50,149.043,149.037,149.035,149.023
186.55,149.042,149.037,149.036,149.024
186.60,149.042,149.037,149.036,149.024
186.65,149.042,149.038,149.038,149.024
186.70,149.042,149.038,149.039,149.024
186.75,149.043,149.037,149.039,149.024
186.80,149.043,149.037,149.037,149.024
186.85,149.044,149.038,149.036,149.024
186.90,149.045,149.038,149.036,149.024
186.95,149.045,149.038,149.036,149.024
187.00,149.046,149.037,149.034,149.024
187.05,149.046,149.037,149.035,149.023
187.10,149.046,149.037,149.035,149.022
187.15,149.046,149.037,149.036,149.022
187.20,149.046,149.037,149.037,149.021
187.25,149.047,149.037,149.038,149.021
187.30,149.047,149.037,149.038,149.021
187.35,149.048,149.037,149.039,149.021
187.40,149.047,149.038,149.040,149.021
187.45,149.046,149.038,149.041,149.020
187.50,149.046,149.038,149.041,149.020
187.55,149.047,149.038,149.042,149.021
187.60,149.046,149.039,149.043,149.021
187.65,149.046,149.040,149.043,149.021
187.70,149.046,149.040,149.043,149.022
187.75,149.046,149.040,149.044,149.023
187.80,149.046,149.040,149.044,149.023
187.85,149.046,149.040,149.044,149.023
187.90,149.046,149.039,149.045,149.023
187.95,149.046,149.038,149.045,149.024
188.00,149.046,149.038,149.045,149.025
188.05,149.047,149.038,149.045,149.027
188.10,149.048,149.039,149.045,149.029
188.15,149.048,149.039,149.045,149.030
188.20,149.048,149.040,149.044,149.031
188.25,149.048,149.040,149.045,149.033
188.30,149.048,149.040,149.045,149.033
188.35,149.049,149.040,149.045,149.032
188.40,149.050,149.041,149.046,149.032
188.45,149.051,149.040,149.047,149.031
188.50,149.051,149.041,149.048,149.031
188.55,149.052,149.040,149.049,149.030
188.60,149.053,149.039,149.050,149.030
188.65,149.052,149.040,149.050,149.031
188.70,149.052,149.040,149.050,149.032
188.75,149.052,149.040,149.052,149.032
188.80,149.051,149.040,149.051,149.032
188.85,149.052,149.041,149.051,149.033
188.90,149.053,149.042,149.048,149.034
188.95,149.054,149.042,149.048,149.034
189.00,149.054,149.041,149.046,149.035
189.05,149.054,149.041,149.043,149.035
189.10,149.054,149.040,149.040,149.035
189.15,149.054,149.040,149.041,149.035
189.20,149.055,149.040,149.042,149.034
189.25,149.054,149.040,149.043,149.034
189.30,149.055,149.040,149.046,149.034
189.35,149.054,149.040,149.048,149.033
189.40,149.055,149.040,149.050,149.033
189.45,149.054,149.040,149.051,149.033
189.50,149.054,149.040,149.051,149.032
189.55,149.054,149.040,149.051,149.032
189.60,149.055,149.039,149.049,149.033
189.65,149.055,149.039,149.048,149.033
189.70,149.056,149.039,149.047,149.033
189.75,149.056,149.039,149.047,149.033
189.80,149.056,149.038,149.047,149.033
189.85,149.055,149.038,149.046,149.033
189.90,149.055,149.038,149.047,149.033
189.95,149.055,149.038,149.047,149.034
190.00,149.054,149.038,149.047,149.034
190.05,149.054,149.037,149.048,149.035
190.10,149.054,149.038,149.048,149.035
190.15,149.054,149.038,149.049,149.036
190.20,149.054,149.038,149.049,149.035
190.25,149.055,149.038,149.050,149.035
190.30,149.054,149.039,149.050,149.036
190.35,149.055,149.039,149.050,149.035
190.40,149.055,149.039,149.051,149.035
190.45,149.055,149.038,149.051,149.035
190.50,149.055,149.038,149.050,149.035
190.55,149.055,149.039,149.050,149.034
190.60,149.054,149.038,149.049,149.035
190.65,149.055,149.037,149.049,149.034
190.70,149.054,149.037,149.048,149.034
190.75,149.054,149.037,149.049,149.035
190.80,149.054,149.037,149.048,149.034
190.85,149.053,149.037,149.049,149.035
190.90,149.054,149.037,149.049,149.035
190.95,149.054,149.037,149.050,149.035
191.00,149.054,149.037,149.050,149.033
191.05,149.054,149.036,149.049,149.033
191.10,149.054,149.037,149.050,149.033
191.15,149.054,149.036,149.050,149.032
191.20,149.053,149.037,149.051,149.031
191.25,149.053,149.036,149.052,149.031
191.30,149.052,149.037,149.052,149.031
191.35,149.052,149.036,149.054,149.032
191.40,149.052,149.036,149.053,149.033
191.45,149.052,149.037,149.053,149.034
191.50,149.052,149.036,149.054,149.035
191.55,149.052,149.036,149.054,149.035
191.60,149.053,149.035,149.054,149.035
191.65,149.053,149.036,149.054,149.035
191.70,149.053,149.036,149.054,149.035
191.75,149.053,149.036,149.052,149.034
191.80,149.053,149.035,149.052,149.033
191.85,149.054,149.035,149.052,149.033
191.90,149.053,149.036,149.052,149.034
191.95,149.053,149.036,149.053,149.035
192.00,149.053,149.036,149.055,149.034
192.05,149.054,149.037,149.056,149.035
192.10,149.054,149.037,149.056,149.035
192.15,149.053,149.037,149.057,149.035
192.20,149.053,149.038,149.057,149.035
192.25,149.053,149.038,149.057,149.035
192.30,149.053,149.038,149.056,149.035
192.35,149.052,149.038,149.056,149.036
192.40,149.053,149.038,149.056,149.036
192.45,149.054,149.039,149.056,149.036
192.50,149.053,149.039,149.055,149.036
192.55,149.052,149.038,149.055,149.036
192.60,149.053,149.039,149.055,149.036
192.65,149.053,149.039,149.054,149.036
192.70,149.053,149.039,149.053,149.036
192.75,149.053,149.039,149.053,149.036
192.80,149.054,149.039,149.053,149.037
192.85,149.054,149.038,149.053,149.037
192.90,149.054,149.039,149.054,149.037
192.95,149.054,149.039,149.054,149.037
193.00,149.054,149.039,149.054,149.038
193.05,149.053,149.038,149.054,149.037
193.10,149.053,149.039,149.054,149.038
193.15,149.054,149.038,149.054,149.037
193.20,149.053,149.039,149.053,149.037
193.25,149.053,149.039,149.054,149.037
193.30,149.054,149.039,149.053,149.037
193.35,149.053,149.038,149.052,149.037
193.40,149.053,149.039,149.051,149.037
193.45,149.053,149.039,149.052,149.038
193.50,149.053,149.039,149.051,149.038
193.55,149.052,149.039,149.051,149.038
193.60,149.051,149.039,149.052,149.038
193.65,149.051,149.038,149.051,149.037
193.70,149.051,149.038,149.051,149.037
193.75,149.052,149.037,149.052,149.037
193.80,149.052,149.037,149.052,149.037
193.85,149.052,149.037,149.053,149.038
193.90,149.052,149.037,149.054,149.038
193.95,149.052,149.037,149.055,149.038
194.00,149.053,149.038,149.055,149.038
194.05,149.054,149.037,149.054,149.038
194.10,149.054,149.037,149.053,149.038
194.15,149.055,149.038,149.053,149.038
194.20,149.056,149.038,149.052,149.038
194.25,149.056,149.039,149.052,149.039
194.30,149.056,149.038,149.053,149.038
194.35,149.055,149.038,149.053,149.038
194.40,149.055,149.039,149.054,149.038
194.45,149.054,149.039,149.054,149.037
194.50,149.054,149.038,149.055,149.036
194.55,149.053,149.039,149.055,149.035
194.60,149.055,149.039,149.056,149.036
194.65,149.055,149.039,149.056,149.036
194.70,149.056,149.039,149.057,149.036
194.75,149.057,149.039,149.058,149.037
194.80,149.057,149.039,149.058,149.037
194.85,149.058,149.039,149.059,149.039
194.90,149.057,149.039,149.058,149.039
194.95,149.057,149.039,149.058,149.039
195.00,149.056,149.040,149.057,149.038
195.05,149.057,149.040,149.056,149.039
195.10,149.056,149.041,149.055,149.038
195.15,149.057,149.041,149.055,149.037
195.20,149.056,149.041,149.055,149.036
195.25,149.055,149.041,149.056,149.036
195.30,149.056,149.041,149.056,149.035
195.35,149.056,149.040,149.057,149.033
195.40,149.056,149.040,149.058,149.031
195.45,149.056,149.041,149.057,149.033
195.50,149.056,149.041,149.057,149.033
195.55,149.056,149.042,149.056,149.034
195.60,149.055,149.043,149.056,149.035
195.65,149.055,149.044,149.055,149.037
195.70,149.055,149.045,149.055,149.038
195.75,149.056,149.045,149.054,149.038
195.80,149.055,149.045,149.054,149.038
195.85,149.055,149.046,149.054,149.038
195.90,149.055,149.046,149.055,149.038
195.95,149.055,149.045,149.054,149.038
196.00,149.055,149.045,149.055,149.038
196.05,149.055,149.045,149.056,149.038
196.10,149.055,149.046,149.056,149.039
196.15,149.055,149.046,149.055,149.039
196.20,149.054,149.046,149.055,149.038
196.25,149.055,149.046,149.055,149.038
196.30,149.054,149.046,149.054,149.039
196.35,149.054,149.046,149.055,149.038
196.40,149.055,149.045,149.055,149.038
196.45,149.054,149.045,149.056,149.037
196.50,149.054,149.045,149.056,149.037
196.55,149.054,149.044,149.058,149.037
196.60,149.055,149.043,149.058,149.038
196.65,149.054,149.044,149.058,149.038
196.70,149.055,149.044,149.057,149.038
196.75,149.054,149.045,149.057,149.037
196.80,149.055,149.046,149.055,149.038
196.85,149.055,149.047,149.053,149.037
196.90,149.055,149.048,149.051,149.037
196.95,149.055,149.048,149.050,149.037
197.00,149.055,149.048,149.049,149.037
197.05,149.054,149.047,149.049,149.036
197.10,149.053,149.048,149.049,149.038
197.15,149.052,149.047,149.049,149.037
197.20,149.051,149.047,149.049,149.038
197.25,149.050,149.046,149.049,149.038
197.30,149.050,149.045,149.048,149.038
197.35,149.050,149.046,149.048,149.038
197.40,149.051,149.046,149.048,149.038
197.45,149.052,149.045,149.047,149.038
197.50,149.052,149.046,149.047,149.037
197.55,149.053,149.045,149.046,149.036
197.60,149.054,149.046,149.047,149.036
197.65,149.053,149.046,149.046,149.036
197.70,149.053,149.045,149.046,149.037
197.75,149.053,149.046,149.044,149.037
197.80,149.053,149.046,149.045,149.038
197.85,149.053,149.046,149.045,149.039
197.90,149.053,149.047,149.046,149.040
197.95,149.054,149.046,149.047,149.040
198.00,149.055,149.046,149.049,149.038
198.05,149.055,149.046,149.050,149.037
198.10,149.056,149.046,149.051,149.036
198.15,149.056,149.047,149.052,149.035
198.20,149.057,149.047,149.053,149.035
198.25,149.057,149.047,149.052,149.035
198.30,149.057,149.047,149.052,149.036
198.35,149.057,149.048,149.052,149.037
198.40,149.057,149.048,149.052,149.037
198.45,149.057,149.049,149.051,149.037
198.50,149.058,149.049,149.051,149.036
198.55,149.057,149.049,149.052,149.035
198.60,149.058,149.048,149.053,149.035
198.65,149.058,149.048,149.054,149.034
198.70,149.057,149.047,149.055,149.035
198.75,149.057,149.046,149.055,149.036
198.80,149.058,149.046,149.057,149.038
198.85,149.057,149.045,149.057,149.039
198.90,149.057,149.046,149.057,149.039
198.95,149.057,149.046,149.059,149.041
199.00,149.058,149.046,149.059,149.041
199.05,149.058,149.046,149.059,149.041
199.10,149.058,149.047,149.059,149.041
199.15,149.059,149.048,149.060,149.041
199.20,149.059,149.048,149.059,149.041
199.25,149.060,149.047,149.060,149.040
199.30,149.059,149.047,149.059,149.040
199.35,149.058,149.047,149.059,149.040
199.40,149.057,149.047,149.058,149.040
199.45,149.056,149.047,149.058,149.039
199.50,149.055,149.047,149.058,149.039
199.55,149.054,149.047,149.058,149.040
199.60,149.053,149.047,149.058,149.039
199.65,149.052,149.047,149.059,149.040
199.70,149.052,149.046,149.058,149.039
199.75,149.052,149.045,149.057,149.038
199.80,149.052,149.044,149.057,149.039
199.85,149.052,149.043,149.057,149.039
199.90,149.052,149.042,149.056,149.039
199.95,149.052,149.041,149.056,149.039
200.00,149.050,149.041,149.057,149.039
200.05,149.049,149.042,149.058,149.040
200.10,149.047,149.042,149.058,149.040
200.15,149.046,149.043,149.058,149.040
200.20,149.045,149.043,149.059,149.039
200.25,149.045,149.044,149.057,149.040
200.30,149.045,149.044,149.057,149.039
200.35,149.045,149.044,149.057,149.040
200.40,149.045,149.044,149.057,149.040
200.45,149.046,149.045,149.057,149.040
200.50,149.046,149.045,149.057,149.041
200.55,149.045,149.045,149.057,149.041
200.60,149.045,149.044,149.057,149.040
200.65,149.044,149.044,149.057,149.040
200.70,149.044,149.044,149.056,149.039
200.75,149.043,149.044,149.056,149.039
200.80,149.043,149.044,149.056,149.038
200.85,149.043,149.044,149.056,149.038
200.90,149.044,149.045,149.055,149.037
200.95,149.045,149.044,149.054,149.036
201.00,149.045,149.044,149.054,149.036
201.05,149.045,149.044,149.053,149.035
201.10,149.045,149.044,149.053,149.035
201.15,149.046,149.044,149.054,149.035
201.20,149.045,149.045,149.054,149.035
201.25,149.045,149.045,149.054,149.036
201.30,149.045,149.045,149.054,149.036
201.35,149.046,149.045,149.053,149.037
201.40,149.045,149.045,149.052,149.037
201.45,149.044,149.045,149.051,149.037
201.50,149.044,149.045,149.050,149.037
201.55,149.045,149.044,149.049,149.037
201.60,149.046,149.044,149.050,149.036
201.65,149.047,149.044,149.050,149.036
201.70,149.048,149.044,149.051,149.035
201.75,149.049,149.044,149.052,149.035
201.80,149.049,149.044,149.052,149.036
201.85,149.049,149.043,149.052,149.036
201.90,149.050,149.042,149.051,149.035
201.95,149.050,149.040,149.051,149.034
202.00,149.051,149.038,149.051,149.035
202.05,149.052,149.036,149.050,149.035
202.10,149.052,149.034,149.049,149.035
202.15,149.052,149.034,149.048,149.035
202.20,149.052,149.035,149.049,149.035
202.25,149.052,149.035,149.048,149.035
202.30,149.051,149.034,149.048,149.035
202.35,149.051,149.034,149.049,149.035
202.40,149.052,149.035,149.050,149.036
202.45,149.051,149.034,149.053,149.036
202.50,149.052,149.034,149.054,149.036
202.55,149.052,149.034,149.055,149.036
202.60,149.052,149.035,149.056,149.036
202.65,149.052,149.035,149.056,149.035
202.70,149.053,149.036,149.056,149.035
202.75,149.053,149.036,149.056,149.035
202.80,149.053,149.036,149.056,149.036
202.85,149.054,149.037,149.055,149.036
202.90,149.055,149.036,149.055,149.036
202.95,149.054,149.038,149.054,149.036
203.00,149.055,149.038,149.054,149.036
203.05,149.054,149.037,149.054,149.036
203.10,149.054,149.038,149.054,149.036
203.15,149.054,149.038,149.054,149.036
203.20,149.054,149.038,149.054,149.036
203.25,149.055,149.037,149.055,149.037
203.30,149.055,149.037,149.055,149.036
203.35,149.056,149.038,149.055,149.036
203.40,149.056,149.038,149.056,149.037
203.45,149.057,149.037,149.056,149.037
203.50,149.056,149.037,149.056,149.037
203.55,149.055,149.036,149.055,149.037
203.60,149.054,149.037,149.056,149.037
203.65,149.053,149.037,149.056,149.037
203.70,149.051,149.037,149.057,149.036
203.75,149.050,149.038,149.058,149.035
203.80,149.049,149.038,149.058,149.035
203.85,149.049,149.038,149.059,149.034
203.90,149.049,149.038,149.059,149.034
203.95,149.050,149.038,149.059,149.034
204.00,149.051,149.037,149.060,149.035
204.05,149.051,149.038,149.059,149.035
204.10,149.052,149.037,149.060,149.035
204.15,149.051,149.036,149.060,149.036
204.20,149.051,149.034,149.062,149.036
204.25,149.051,149.034,149.062,149.036
204.30,149.051,149.033,149.061,149.036
204.35,149.051,149.032,149.062,149.037
204.40,149.052,149.033,149.062,149.037
204.45,149.053,149.034,149.063,149.037
204.50,149.054,149.035,149.063,149.037
204.55,149.054,149.035,149.061,149.038
204.60,149.054,149.035,149.062,149.037
204.65,149.055,149.036,149.061,149.037
204.70,149.055,149.036,149.060,149.037
204.75,149.055,149.036,149.059,149.037
204.80,149.054,149.035,149.060,149.037
204.85,149.055,149.035,149.062,149.037
204.90,149.055,149.034,149.062,149.038
204.95,149.055,149.033,149.062,149.038
205.00,149.055,149.032,149.062,149.038
205.05,149.055,149.031,149.062,149.038
205.10,149.055,149.031,149.061,149.038
205.15,149.055,149.032,149.061,149.038
205.20,149.055,149.032,149.060,149.038
205.25,149.056,149.033,149.061,149.038
205.30,149.057,149.033,149.060,149.038
205.35,149.056,149.034,149.061,149.038
205.40,149.056,149.034,149.059,149.038
